transcript,audio_path
kamoe,./Flask/content/dataset/kamoe/kamoe_daudi.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_dek_wah.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_dinda.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_faiz.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_imam.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_jahrol.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_jessie.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_jol.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_kakak.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_mamak.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_muharis.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_oja.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_oom.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_rafiq.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_reja.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_syifa.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_tajrit.wav
kamoe,./Flask/content/dataset/kamoe/kamoe_te.wav
ken,./Flask/content/dataset/ken/ken_abang.wav
ken,./Flask/content/dataset/ken/ken_andra.wav
ken,./Flask/content/dataset/ken/ken_apid.wav
ken,./Flask/content/dataset/ken/ken_ari.wav
ken,./Flask/content/dataset/ken/ken_bg_yasir.wav
ken,./Flask/content/dataset/ken/ken_bulek.wav
ken,./Flask/content/dataset/ken/ken_c_jal.wav
ken,./Flask/content/dataset/ken/ken_daudi.wav
ken,./Flask/content/dataset/ken/ken_dek_wah.wav
ken,./Flask/content/dataset/ken/ken_dinda.wav
ken,./Flask/content/dataset/ken/ken_faiz.wav
ken,./Flask/content/dataset/ken/ken_imam.wav
ken,./Flask/content/dataset/ken/ken_jahrol.wav
ken,./Flask/content/dataset/ken/ken_jessie.wav
ken,./Flask/content/dataset/ken/ken_jol.wav
ken,./Flask/content/dataset/ken/ken_kakak.wav
ken,./Flask/content/dataset/ken/ken_mamak.wav
ken,./Flask/content/dataset/ken/ken_muharis.wav
ken,./Flask/content/dataset/ken/ken_oja.wav
ken,./Flask/content/dataset/ken/ken_oom.wav
ken,./Flask/content/dataset/ken/ken_rafiq.wav
ken,./Flask/content/dataset/ken/ken_reja.wav
ken,./Flask/content/dataset/ken/ken_syifa.wav
ken,./Flask/content/dataset/ken/ken_tajrit.wav
ken,./Flask/content/dataset/ken/ken_te.wav
krueng,./Flask/content/dataset/krueng/krueng_abang.wav
krueng,./Flask/content/dataset/krueng/krueng_andra.wav
krueng,./Flask/content/dataset/krueng/krueng_apid.wav
krueng,./Flask/content/dataset/krueng/krueng_ari.wav
krueng,./Flask/content/dataset/krueng/krueng_bg_yasir.wav
krueng,./Flask/content/dataset/krueng/krueng_bulek.wav
krueng,./Flask/content/dataset/krueng/krueng_c_jal.wav
krueng,./Flask/content/dataset/krueng/krueng_daudi.wav
krueng,./Flask/content/dataset/krueng/krueng_dek_wah.wav
krueng,./Flask/content/dataset/krueng/krueng_dinda.wav
krueng,./Flask/content/dataset/krueng/krueng_faiz.wav
krueng,./Flask/content/dataset/krueng/krueng_imam.wav
krueng,./Flask/content/dataset/krueng/krueng_jahrol.wav
krueng,./Flask/content/dataset/krueng/krueng_jessie.wav
krueng,./Flask/content/dataset/krueng/krueng_jol.wav
krueng,./Flask/content/dataset/krueng/krueng_kakak.wav
krueng,./Flask/content/dataset/krueng/krueng_mamak.wav
krueng,./Flask/content/dataset/krueng/krueng_muharis.wav
krueng,./Flask/content/dataset/krueng/krueng_oja.wav
krueng,./Flask/content/dataset/krueng/krueng_oom.wav
krueng,./Flask/content/dataset/krueng/krueng_rafiq.wav
krueng,./Flask/content/dataset/krueng/krueng_reja.wav
krueng,./Flask/content/dataset/krueng/krueng_syifa.wav
krueng,./Flask/content/dataset/krueng/krueng_tajrit.wav
krueng,./Flask/content/dataset/krueng/krueng_te.wav
kuto,./Flask/content/dataset/kuto/kuto_abang.wav
kuto,./Flask/content/dataset/kuto/kuto_andra.wav
kuto,./Flask/content/dataset/kuto/kuto_apid.wav
kuto,./Flask/content/dataset/kuto/kuto_ari.wav
kuto,./Flask/content/dataset/kuto/kuto_bg_yasir.wav
kuto,./Flask/content/dataset/kuto/kuto_bulek.wav
kuto,./Flask/content/dataset/kuto/kuto_c_jal.wav
kuto,./Flask/content/dataset/kuto/kuto_daudi.wav
kuto,./Flask/content/dataset/kuto/kuto_dek_wah.wav
kuto,./Flask/content/dataset/kuto/kuto_dinda.wav
kuto,./Flask/content/dataset/kuto/kuto_faiz.wav
kuto,./Flask/content/dataset/kuto/kuto_imam.wav
kuto,./Flask/content/dataset/kuto/kuto_jahrol.wav
kuto,./Flask/content/dataset/kuto/kuto_jessie.wav
kuto,./Flask/content/dataset/kuto/kuto_jol.wav
kuto,./Flask/content/dataset/kuto/kuto_kakak.wav
kuto,./Flask/content/dataset/kuto/kuto_mamak.wav
kuto,./Flask/content/dataset/kuto/kuto_muharis.wav
kuto,./Flask/content/dataset/kuto/kuto_oja.wav
kuto,./Flask/content/dataset/kuto/kuto_oom.wav
kuto,./Flask/content/dataset/kuto/kuto_rafiq.wav
kuto,./Flask/content/dataset/kuto/kuto_reja.wav
kuto,./Flask/content/dataset/kuto/kuto_syifa.wav
kuto,./Flask/content/dataset/kuto/kuto_tajrit.wav
kuto,./Flask/content/dataset/kuto/kuto_te.wav
lagak,./Flask/content/dataset/lagak/lagak_abang.wav
lagak,./Flask/content/dataset/lagak/lagak_andra.wav
lagak,./Flask/content/dataset/lagak/lagak_apid.wav
lagak,./Flask/content/dataset/lagak/lagak_ari.wav
lagak,./Flask/content/dataset/lagak/lagak_bg_yasir.wav
lagak,./Flask/content/dataset/lagak/lagak_bulek.wav
lagak,./Flask/content/dataset/lagak/lagak_c_jal.wav
lagak,./Flask/content/dataset/lagak/lagak_daudi.wav
lagak,./Flask/content/dataset/lagak/lagak_dek_wah.wav
lagak,./Flask/content/dataset/lagak/lagak_dinda.wav
lagak,./Flask/content/dataset/lagak/lagak_faiz.wav
lagak,./Flask/content/dataset/lagak/lagak_imam.wav
lagak,./Flask/content/dataset/lagak/lagak_jahrol.wav
lagak,./Flask/content/dataset/lagak/lagak_jessie.wav
lagak,./Flask/content/dataset/lagak/lagak_jol.wav
lagak,./Flask/content/dataset/lagak/lagak_kakak.wav
lagak,./Flask/content/dataset/lagak/lagak_mamak.wav
lagak,./Flask/content/dataset/lagak/lagak_muharis.wav
lagak,./Flask/content/dataset/lagak/lagak_oja.wav
lagak,./Flask/content/dataset/lagak/lagak_oom.wav
lagak,./Flask/content/dataset/lagak/lagak_rafiq.wav
lagak,./Flask/content/dataset/lagak/lagak_reja.wav
lagak,./Flask/content/dataset/lagak/lagak_syifa.wav
lagak,./Flask/content/dataset/lagak/lagak_tajrit.wav
lagak,./Flask/content/dataset/lagak/lagak_te.wav
langet,./Flask/content/dataset/langet/langet_abang.wav
langet,./Flask/content/dataset/langet/langet_andra.wav
langet,./Flask/content/dataset/langet/langet_apid.wav
langet,./Flask/content/dataset/langet/langet_ari.wav
langet,./Flask/content/dataset/langet/langet_bg_yasir.wav
langet,./Flask/content/dataset/langet/langet_bulek.wav
langet,./Flask/content/dataset/langet/langet_c_jal.wav
langet,./Flask/content/dataset/langet/langet_daudi.wav
langet,./Flask/content/dataset/langet/langet_dek_wah.wav
langet,./Flask/content/dataset/langet/langet_dinda.wav
langet,./Flask/content/dataset/langet/langet_faiz.wav
langet,./Flask/content/dataset/langet/langet_imam.wav
langet,./Flask/content/dataset/langet/langet_jahrol.wav
langet,./Flask/content/dataset/langet/langet_jessie.wav
langet,./Flask/content/dataset/langet/langet_jol.wav
langet,./Flask/content/dataset/langet/langet_kakak.wav
langet,./Flask/content/dataset/langet/langet_mamak.wav
langet,./Flask/content/dataset/langet/langet_muharis.wav
langet,./Flask/content/dataset/langet/langet_oja.wav
langet,./Flask/content/dataset/langet/langet_oom.wav
langet,./Flask/content/dataset/langet/langet_rafiq.wav
langet,./Flask/content/dataset/langet/langet_reja.wav
langet,./Flask/content/dataset/langet/langet_syifa.wav
langet,./Flask/content/dataset/langet/langet_tajrit.wav
langet,./Flask/content/dataset/langet/langet_te.wav
laot,./Flask/content/dataset/laot/laot_abang.wav
laot,./Flask/content/dataset/laot/laot_andra.wav
laot,./Flask/content/dataset/laot/laot_apid.wav
laot,./Flask/content/dataset/laot/laot_ari.wav
laot,./Flask/content/dataset/laot/laot_bg_yasir.wav
laot,./Flask/content/dataset/laot/laot_bulek.wav
laot,./Flask/content/dataset/laot/laot_c_jal.wav
laot,./Flask/content/dataset/laot/laot_daudi.wav
laot,./Flask/content/dataset/laot/laot_dek_wah.wav
laot,./Flask/content/dataset/laot/laot_dinda.wav
laot,./Flask/content/dataset/laot/laot_faiz.wav
laot,./Flask/content/dataset/laot/laot_imam.wav
laot,./Flask/content/dataset/laot/laot_jahrol.wav
laot,./Flask/content/dataset/laot/laot_jessie.wav
laot,./Flask/content/dataset/laot/laot_jol.wav
laot,./Flask/content/dataset/laot/laot_kakak.wav
laot,./Flask/content/dataset/laot/laot_mamak.wav
laot,./Flask/content/dataset/laot/laot_muharis.wav
laot,./Flask/content/dataset/laot/laot_oja.wav
laot,./Flask/content/dataset/laot/laot_oom.wav
laot,./Flask/content/dataset/laot/laot_rafiq.wav
laot,./Flask/content/dataset/laot/laot_reja.wav
laot,./Flask/content/dataset/laot/laot_syifa.wav
laot,./Flask/content/dataset/laot/laot_tajrit.wav
laot,./Flask/content/dataset/laot/laot_te.wav
leupi,./Flask/content/dataset/leupi/leupi_abang.wav
leupi,./Flask/content/dataset/leupi/leupi_andra.wav
leupi,./Flask/content/dataset/leupi/leupi_apid.wav
leupi,./Flask/content/dataset/leupi/leupi_ari.wav
leupi,./Flask/content/dataset/leupi/leupi_bg_yasir.wav
leupi,./Flask/content/dataset/leupi/leupi_bulek.wav
leupi,./Flask/content/dataset/leupi/leupi_c_jal.wav
leupi,./Flask/content/dataset/leupi/leupi_daudi.wav
leupi,./Flask/content/dataset/leupi/leupi_dek_wah.wav
leupi,./Flask/content/dataset/leupi/leupi_dinda.wav
leupi,./Flask/content/dataset/leupi/leupi_faiz.wav
leupi,./Flask/content/dataset/leupi/leupi_imam.wav
leupi,./Flask/content/dataset/leupi/leupi_jahrol.wav
leupi,./Flask/content/dataset/leupi/leupi_jessie.wav
leupi,./Flask/content/dataset/leupi/leupi_jol.wav
leupi,./Flask/content/dataset/leupi/leupi_kakak.wav
leupi,./Flask/content/dataset/leupi/leupi_mamak.wav
leupi,./Flask/content/dataset/leupi/leupi_muharis.wav
leupi,./Flask/content/dataset/leupi/leupi_oja.wav
leupi,./Flask/content/dataset/leupi/leupi_oom.wav
leupi,./Flask/content/dataset/leupi/leupi_rafiq.wav
leupi,./Flask/content/dataset/leupi/leupi_reja.wav
leupi,./Flask/content/dataset/leupi/leupi_syifa.wav
leupi,./Flask/content/dataset/leupi/leupi_tajrit.wav
leupi,./Flask/content/dataset/leupi/leupi_te.wav
long,./Flask/content/dataset/long/long_abang.wav
long,./Flask/content/dataset/long/long_andra.wav
long,./Flask/content/dataset/long/long_apid.wav
long,./Flask/content/dataset/long/long_ari.wav
long,./Flask/content/dataset/long/long_bg_yasir.wav
long,./Flask/content/dataset/long/long_bulek.wav
long,./Flask/content/dataset/long/long_c_jal.wav
long,./Flask/content/dataset/long/long_daudi.wav
long,./Flask/content/dataset/long/long_dek_wah.wav
long,./Flask/content/dataset/long/long_dinda.wav
long,./Flask/content/dataset/long/long_faiz.wav
long,./Flask/content/dataset/long/long_imam.wav
long,./Flask/content/dataset/long/long_jahrol.wav
long,./Flask/content/dataset/long/long_jessie.wav
long,./Flask/content/dataset/long/long_jol.wav
long,./Flask/content/dataset/long/long_kakak.wav
long,./Flask/content/dataset/long/long_mamak.wav
long,./Flask/content/dataset/long/long_muharis.wav
long,./Flask/content/dataset/long/long_oja.wav
long,./Flask/content/dataset/long/long_oom.wav
long,./Flask/content/dataset/long/long_rafiq.wav
long,./Flask/content/dataset/long/long_reja.wav
long,./Flask/content/dataset/long/long_syifa.wav
long,./Flask/content/dataset/long/long_tajrit.wav
long,./Flask/content/dataset/long/long_te.wav
malam,./Flask/content/dataset/malam/malam_abang.wav
malam,./Flask/content/dataset/malam/malam_andra.wav
malam,./Flask/content/dataset/malam/malam_apid.wav
malam,./Flask/content/dataset/malam/malam_ari.wav
malam,./Flask/content/dataset/malam/malam_bg_yasir.wav
malam,./Flask/content/dataset/malam/malam_bulek.wav
malam,./Flask/content/dataset/malam/malam_c_jal.wav
malam,./Flask/content/dataset/malam/malam_daudi.wav
malam,./Flask/content/dataset/malam/malam_dek_wah.wav
malam,./Flask/content/dataset/malam/malam_dinda.wav
malam,./Flask/content/dataset/malam/malam_faiz.wav
malam,./Flask/content/dataset/malam/malam_imam.wav
malam,./Flask/content/dataset/malam/malam_jahrol.wav
malam,./Flask/content/dataset/malam/malam_jessie.wav
malam,./Flask/content/dataset/malam/malam_jol.wav
malam,./Flask/content/dataset/malam/malam_kakak.wav
malam,./Flask/content/dataset/malam/malam_mamak.wav
malam,./Flask/content/dataset/malam/malam_muharis.wav
malam,./Flask/content/dataset/malam/malam_oja.wav
malam,./Flask/content/dataset/malam/malam_oom.wav
malam,./Flask/content/dataset/malam/malam_rafiq.wav
malam,./Flask/content/dataset/malam/malam_reja.wav
malam,./Flask/content/dataset/malam/malam_syifa.wav
malam,./Flask/content/dataset/malam/malam_tajrit.wav
malam,./Flask/content/dataset/malam/malam_te.wav
mat,./Flask/content/dataset/mat/mat_abang.wav
mat,./Flask/content/dataset/mat/mat_andra.wav
mat,./Flask/content/dataset/mat/mat_apid.wav
mat,./Flask/content/dataset/mat/mat_ari.wav
mat,./Flask/content/dataset/mat/mat_bg_yasir.wav
mat,./Flask/content/dataset/mat/mat_bulek.wav
mat,./Flask/content/dataset/mat/mat_c_jal.wav
mat,./Flask/content/dataset/mat/mat_daudi.wav
mat,./Flask/content/dataset/mat/mat_dek_wah.wav
mat,./Flask/content/dataset/mat/mat_dinda.wav
mat,./Flask/content/dataset/mat/mat_faiz.wav
mat,./Flask/content/dataset/mat/mat_imam.wav
mat,./Flask/content/dataset/mat/mat_jahrol.wav
mat,./Flask/content/dataset/mat/mat_jessie.wav
mat,./Flask/content/dataset/mat/mat_jol.wav
mat,./Flask/content/dataset/mat/mat_kakak.wav
mat,./Flask/content/dataset/mat/mat_mamak.wav
mat,./Flask/content/dataset/mat/mat_muharis.wav
mat,./Flask/content/dataset/mat/mat_oja.wav
mat,./Flask/content/dataset/mat/mat_oom.wav
mat,./Flask/content/dataset/mat/mat_rafiq.wav
mat,./Flask/content/dataset/mat/mat_reja.wav
mat,./Flask/content/dataset/mat/mat_syifa.wav
mat,./Flask/content/dataset/mat/mat_tajrit.wav
mat,./Flask/content/dataset/mat/mat_te.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_abang.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_andra.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_apid.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_ari.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_bg_yasir.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_bulek.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_c_jal.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_daudi.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_dek_wah.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_dinda.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_faiz.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_imam.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_jahrol.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_jessie.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_jol.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_kakak.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_mamak.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_muharis.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_oja.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_oom.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_rafiq.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_reja.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_syifa.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_tajrit.wav
matauroe,./Flask/content/dataset/matauroe/matauroe_te.wav
meuah,./Flask/content/dataset/meuah/meuah_abang.wav
meuah,./Flask/content/dataset/meuah/meuah_andra.wav
meuah,./Flask/content/dataset/meuah/meuah_apid.wav
meuah,./Flask/content/dataset/meuah/meuah_ari.wav
meuah,./Flask/content/dataset/meuah/meuah_bg_yasir.wav
meuah,./Flask/content/dataset/meuah/meuah_bulek.wav
meuah,./Flask/content/dataset/meuah/meuah_c_jal.wav
meuah,./Flask/content/dataset/meuah/meuah_daudi.wav
meuah,./Flask/content/dataset/meuah/meuah_dek_wah.wav
meuah,./Flask/content/dataset/meuah/meuah_dinda.wav
meuah,./Flask/content/dataset/meuah/meuah_faiz.wav
meuah,./Flask/content/dataset/meuah/meuah_imam.wav
meuah,./Flask/content/dataset/meuah/meuah_jahrol.wav
meuah,./Flask/content/dataset/meuah/meuah_jessie.wav
meuah,./Flask/content/dataset/meuah/meuah_jol.wav
meuah,./Flask/content/dataset/meuah/meuah_kakak.wav
meuah,./Flask/content/dataset/meuah/meuah_mamak.wav
meuah,./Flask/content/dataset/meuah/meuah_muharis.wav
meuah,./Flask/content/dataset/meuah/meuah_oja.wav
meuah,./Flask/content/dataset/meuah/meuah_oom.wav
meuah,./Flask/content/dataset/meuah/meuah_rafiq.wav
meuah,./Flask/content/dataset/meuah/meuah_reja.wav
meuah,./Flask/content/dataset/meuah/meuah_syifa.wav
meuah,./Flask/content/dataset/meuah/meuah_tajrit.wav
meuah,./Flask/content/dataset/meuah/meuah_te.wav
meuen,./Flask/content/dataset/meuen/meuen_abang.wav
meuen,./Flask/content/dataset/meuen/meuen_andra.wav
meuen,./Flask/content/dataset/meuen/meuen_apid.wav
meuen,./Flask/content/dataset/meuen/meuen_ari.wav
meuen,./Flask/content/dataset/meuen/meuen_bg_yasir.wav
meuen,./Flask/content/dataset/meuen/meuen_bulek.wav
meuen,./Flask/content/dataset/meuen/meuen_c_jal.wav
meuen,./Flask/content/dataset/meuen/meuen_daudi.wav
meuen,./Flask/content/dataset/meuen/meuen_dek_wah.wav
meuen,./Flask/content/dataset/meuen/meuen_dinda.wav
meuen,./Flask/content/dataset/meuen/meuen_faiz.wav
meuen,./Flask/content/dataset/meuen/meuen_imam.wav
meuen,./Flask/content/dataset/meuen/meuen_jahrol.wav
meuen,./Flask/content/dataset/meuen/meuen_jessie.wav
meuen,./Flask/content/dataset/meuen/meuen_jol.wav
meuen,./Flask/content/dataset/meuen/meuen_kakak.wav
meuen,./Flask/content/dataset/meuen/meuen_mamak.wav
meuen,./Flask/content/dataset/meuen/meuen_muharis.wav
meuen,./Flask/content/dataset/meuen/meuen_oja.wav
meuen,./Flask/content/dataset/meuen/meuen_oom.wav
meuen,./Flask/content/dataset/meuen/meuen_rafiq.wav
meuen,./Flask/content/dataset/meuen/meuen_reja.wav
meuen,./Flask/content/dataset/meuen/meuen_syifa.wav
meuen,./Flask/content/dataset/meuen/meuen_tajrit.wav
meuen,./Flask/content/dataset/meuen/meuen_te.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_abang.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_andra.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_apid.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_ari.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_bg_yasir.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_bulek.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_c_jal.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_daudi.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_dek_wah.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_dinda.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_faiz.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_imam.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_jahrol.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_jessie.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_jol.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_kakak.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_mamak.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_muharis.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_oja.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_oom.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_rafiq.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_reja.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_syifa.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_tajrit.wav
meurumpok,./Flask/content/dataset/meurumpok/meurumpok_te.wav
mungken,./Flask/content/dataset/mungken/mungken_abang.wav
mungken,./Flask/content/dataset/mungken/mungken_andra.wav
mungken,./Flask/content/dataset/mungken/mungken_apid.wav
mungken,./Flask/content/dataset/mungken/mungken_ari.wav
mungken,./Flask/content/dataset/mungken/mungken_bg_yasir.wav
mungken,./Flask/content/dataset/mungken/mungken_bulek.wav
mungken,./Flask/content/dataset/mungken/mungken_c_jal.wav
mungken,./Flask/content/dataset/mungken/mungken_daudi.wav
mungken,./Flask/content/dataset/mungken/mungken_dek_wah.wav
mungken,./Flask/content/dataset/mungken/mungken_dinda.wav
mungken,./Flask/content/dataset/mungken/mungken_faiz.wav
mungken,./Flask/content/dataset/mungken/mungken_imam.wav
mungken,./Flask/content/dataset/mungken/mungken_jahrol.wav
mungken,./Flask/content/dataset/mungken/mungken_jessie.wav
mungken,./Flask/content/dataset/mungken/mungken_jol.wav
mungken,./Flask/content/dataset/mungken/mungken_kakak.wav
mungken,./Flask/content/dataset/mungken/mungken_mamak.wav
mungken,./Flask/content/dataset/mungken/mungken_muharis.wav
mungken,./Flask/content/dataset/mungken/mungken_oja.wav
mungken,./Flask/content/dataset/mungken/mungken_oom.wav
mungken,./Flask/content/dataset/mungken/mungken_rafiq.wav
mungken,./Flask/content/dataset/mungken/mungken_reja.wav
mungken,./Flask/content/dataset/mungken/mungken_syifa.wav
mungken,./Flask/content/dataset/mungken/mungken_tajrit.wav
mungken,./Flask/content/dataset/mungken/mungken_te.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_abang.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_andra.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_apid.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_ari.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_bg_yasir.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_bulek.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_c_jal.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_daudi.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_dek_wah.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_dinda.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_faiz.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_imam.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_jahrol.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_jessie.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_jol.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_kakak.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_mamak.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_muharis.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_oja.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_oom.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_rafiq.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_reja.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_syifa.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_tajrit.wav
nyoe,./Flask/content/dataset/nyoe/nyoe_te.wav
pajan,./Flask/content/dataset/pajan/pajan_abang.wav
pajan,./Flask/content/dataset/pajan/pajan_andra.wav
pajan,./Flask/content/dataset/pajan/pajan_apid.wav
pajan,./Flask/content/dataset/pajan/pajan_ari.wav
pajan,./Flask/content/dataset/pajan/pajan_bg_yasir.wav
pajan,./Flask/content/dataset/pajan/pajan_bulek.wav
pajan,./Flask/content/dataset/pajan/pajan_c_jal.wav
pajan,./Flask/content/dataset/pajan/pajan_daudi.wav
pajan,./Flask/content/dataset/pajan/pajan_dek_wah.wav
pajan,./Flask/content/dataset/pajan/pajan_dinda.wav
pajan,./Flask/content/dataset/pajan/pajan_faiz.wav
pajan,./Flask/content/dataset/pajan/pajan_imam.wav
pajan,./Flask/content/dataset/pajan/pajan_jahrol.wav
pajan,./Flask/content/dataset/pajan/pajan_jessie.wav
pajan,./Flask/content/dataset/pajan/pajan_jol.wav
pajan,./Flask/content/dataset/pajan/pajan_kakak.wav
pajan,./Flask/content/dataset/pajan/pajan_mamak.wav
pajan,./Flask/content/dataset/pajan/pajan_muharis.wav
pajan,./Flask/content/dataset/pajan/pajan_oja.wav
pajan,./Flask/content/dataset/pajan/pajan_oom.wav
pajan,./Flask/content/dataset/pajan/pajan_rafiq.wav
pajan,./Flask/content/dataset/pajan/pajan_reja.wav
pajan,./Flask/content/dataset/pajan/pajan_syifa.wav
pajan,./Flask/content/dataset/pajan/pajan_tajrit.wav
pajan,./Flask/content/dataset/pajan/pajan_te.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_abang.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_andra.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_apid.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_ari.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_bg_yasir.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_bulek.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_c_jal.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_daudi.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_dek_wah.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_dinda.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_faiz.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_imam.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_jahrol.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_jessie.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_jol.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_kakak.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_mamak.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_muharis.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_oja.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_oom.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_rafiq.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_reja.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_syifa.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_tajrit.wav
pajoh,./Flask/content/dataset/pajoh/pajoh_te.wav
paken,./Flask/content/dataset/paken/paken_abang.wav
paken,./Flask/content/dataset/paken/paken_andra.wav
paken,./Flask/content/dataset/paken/paken_apid.wav
